Epoch,Train_Loss,Val_Loss,Timing
58,1.2742971153259277,12.766496747732162,1.4225373268127441
59,1.25942888879776,12.878938466310501,1.425370216369629
60,1.2425313110351563,13.042954176664352,1.4252550601959229
61,1.2221300673484803,13.200479716062546,1.4225234985351562
62,1.20158269739151,13.329040795564651,1.4253461360931396
63,1.1821312518119813,13.474906325340271,1.4254555702209473
64,1.1631858229637146,13.617181032896042,1.4223825931549072
65,1.1494126029014586,13.778845995664597,1.4251165390014648
66,1.1338132882118226,13.907921463251114,1.424999475479126
67,1.1215235109329225,14.033424586057663,1.422759771347046
68,1.1073199491500854,14.158098548650742,1.425361156463623
69,1.094455319404602,14.318779975175858,1.425520896911621
70,1.0810967738628388,14.505082219839096,1.422130823135376
71,1.067923365354538,14.647361934185028,1.429656744003296
72,1.0535911440849304,14.770142018795013,1.444408893585205
73,1.0407990357875825,14.918717622756958,1.4371564388275146
74,1.028713801383972,15.08460983633995,1.425727367401123
75,1.0179040122032166,15.23360127210617,1.436640977859497
76,1.0062699768543244,15.362619757652283,1.4251399040222168
77,0.9958409631252289,15.488887161016464,1.4260945320129395
78,0.9864542434215545,15.605925559997559,1.4265508651733398
79,0.9769451563358307,15.744765639305115,1.4283061027526855
80,0.9665804231166839,15.88661077618599,1.433849811553955
81,0.9572778644561768,16.025353133678436,1.4286279678344727
82,0.9474981939792633,16.121937781572342,1.4250707626342773
83,0.9366656763553619,16.240223735570908,1.4266788959503174
84,0.9259681060314179,16.38050690293312,1.4265358448028564
85,0.9150764515399933,16.528590500354767,1.425410509109497
86,0.9054608981609344,16.665906071662903,1.4295237064361572
87,0.8957506866455078,16.808725595474243,1.4275939464569092
88,0.8880372924804687,16.95617365837097,1.423335075378418
89,0.883727365732193,17.084617376327515,1.4307067394256592
90,0.881556046962738,17.178703129291534,1.4279820919036865
91,0.8752365262508393,17.35479110479355,1.4249162673950195
92,0.8674109852313996,17.516249239444733,1.426804542541504
93,0.8521726670265197,17.647139489650726,1.4338068962097168
94,0.8370867977142334,17.74429339170456,1.4250943660736084
95,0.8215293173789978,17.853620409965515,1.4281716346740723
96,0.8080205745697021,18.020731568336487,1.429053544998169
97,0.796218122959137,18.178364157676697,1.4297678470611572
98,0.7865861287117004,18.33017647266388,1.4367458820343018
99,0.778921557188034,18.472594261169434,1.4316678047180176
100,0.7712802217006683,18.651795208454132,1.4270849227905273
101,0.761752834558487,18.81635093688965,1.432074785232544
102,0.7544085459709168,18.927980422973633,1.4311952590942383
103,0.7468809127807617,19.098987221717834,1.4273700714111328
104,0.7401750588417053,19.239273965358734,1.4335308074951172
105,0.732893905878067,19.390044510364532,1.4338974952697754
106,0.7280123317241669,19.495732128620148,1.427128553390503
107,0.7225060822963715,19.597816824913025,1.4283900260925293
108,0.7192161800861359,19.735109746456146,1.428081750869751
109,0.7176672604084015,19.871903657913208,1.42714262008667
110,0.7224722487926483,19.950343370437622,1.4284379482269287
111,0.7262227816581726,20.0450541973114,1.427973985671997
112,0.7259770658016205,20.176837980747223,1.427281141281128
113,0.721565182685852,20.318938493728638,1.4344351291656494
114,0.7174088411331176,20.415081024169922,1.4338185787200928
115,0.712307811498642,20.441010355949402,1.4334604740142822
116,0.7076840980052947,20.543609261512756,1.4265177249908447
117,0.7046144061088562,20.69855886697769,1.4269325733184814
118,0.704939126253128,20.78673130273819,1.423161506652832
119,0.7039043409824371,20.875764429569244,1.4263644218444824
120,0.6935234446525573,20.9973886013031,1.425797462463379
121,0.6778186299800872,21.168751895427704,1.4247145652770996
122,0.6639720737934113,21.278338968753815,1.4263684749603271
123,0.6514208445549011,21.432987451553345,1.4290714263916016
124,0.6388809201717377,21.583922803401947,1.4367380142211914
125,0.6294988281726838,21.71132218837738,1.433720588684082
126,0.6206004869937897,21.820347845554352,1.4262430667877197
127,0.6156307990550995,21.91848188638687,1.4285075664520264
128,0.6114012501239776,22.051395893096924,1.4318068027496338
129,0.6083399994373322,22.17684906721115,1.4271178245544434
130,0.604062915802002,22.31630903482437,1.425943374633789
131,0.6032926874160767,22.442304253578186,1.4301035404205322
132,0.6009113626480103,22.545113027095795,1.4315185546875
133,0.5991040773391724,22.64590436220169,1.4322614669799805
134,0.5975466892719269,22.825680673122406,1.4370899200439453
135,0.5981305265426635,22.942187666893005,1.4355847835540771
136,0.599144453048706,23.0246679186821,1.4343509674072266
137,0.5995664482116699,23.106553852558136,1.4362788200378418
138,0.5975193145275116,23.198458075523376,1.4295825958251953
139,0.5941874535083771,23.332826852798462,1.4305717945098877
140,0.592846654176712,23.419355034828186,1.4342429637908936
141,0.5923850710391998,23.538672268390656,1.435316562652588
142,0.5890412065982819,23.66046643257141,1.4334478378295898
143,0.5875401284694671,23.890315055847168,1.4276173114776611
144,0.5866471838951111,23.959247887134552,1.428663730621338
145,0.5841484277248382,23.977992057800293,1.4259965419769287
146,0.5803582856655121,24.061681807041168,1.4314649105072021
147,0.5754335384368896,24.128870487213135,1.4304568767547607
148,0.5729350419044494,24.161117136478424,1.4282846450805664
149,0.5663786249160767,24.270945191383362,1.4288768768310547
150,0.5583582231998444,24.345887780189514,1.4276587963104248
151,0.5482021996974945,24.513479948043823,1.4302453994750977
152,0.5369169290065765,24.648467123508453,1.4349751472473145
153,0.5315463943481445,24.741167306900024,1.4393000602722168
154,0.5268691251277924,24.909795463085175,1.4331247806549072
155,0.523075421333313,25.02292674779892,1.4288904666900635
156,0.5193069536685944,25.077130496501923,1.431107521057129
157,0.5159682915210724,25.128791868686676,1.4265291690826416
158,0.5140362606048584,25.24313461780548,1.4276869297027588
159,0.5104968554973602,25.364114105701447,1.4279615879058838
160,0.5096715412139893,25.496327579021454,1.427098274230957
161,0.5093177595138549,25.681948006153107,1.429750680923462
162,0.5062481753826141,25.79375249147415,1.435424566268921
163,0.5033771448135376,25.87788826227188,1.435300588607788
164,0.5016828753948211,26.042628824710846,1.4297854900360107
165,0.5012297902107239,26.165951311588287,1.428685188293457
166,0.5060595302581787,26.28585058450699,1.4309663772583008
167,0.5147916939258576,26.291592001914978,1.430466651916504
168,0.5151462373733521,26.342457115650177,1.431323528289795
169,0.5112531402111054,26.506508231163025,1.4283993244171143
170,0.5136317703723907,26.665437877178192,1.4262914657592773
171,0.5224947142601013,26.85125035047531,1.4302644729614258
172,0.5344736502170563,26.823426365852356,1.426497459411621
173,0.5366957077980041,26.675348818302155,1.4303488731384277
174,0.5224209833145141,26.75478720664978,1.4276742935180664
175,0.4982764127254486,26.956601202487946,1.423675537109375
176,0.4804362530708313,27.123443245887756,1.4268379211425781
177,0.47217491483688356,27.274992883205414,1.4264578819274902
178,0.4674914653301239,27.41092938184738,1.4245734214782715
179,0.4672609086036682,27.51938283443451,1.4266135692596436
180,0.46662556505203245,27.547573506832123,1.426471471786499
181,0.4704162800312042,27.682529389858246,1.4241316318511963
182,0.47810356664657594,27.649520874023438,1.426875114440918
183,0.48197660660743713,27.74703347682953,1.4264955520629883
184,0.4788874132633209,27.96817547082901,1.423759937286377
185,0.4709667227268219,28.00381988286972,1.4263393878936768
186,0.462964035987854,28.13694018125534,1.4265475273132324
187,0.4581822199821472,28.348208248615265,1.4241459369659424
188,0.4591642723083496,28.391388833522797,1.426116943359375
189,0.45969484162330626,28.473144829273224,1.426072597503662
190,0.46219579195976257,28.61655753850937,1.4237914085388184
191,0.4629651389122009,28.688732862472534,1.4265263080596924
192,0.4659237823486328,28.721148550510406,1.4265367984771729
193,0.4625702569484711,28.822581827640533,1.4238667488098145
194,0.46244305872917174,28.90854662656784,1.4269816875457764
195,0.46532345485687254,29.003561794757843,1.4274885654449463
196,0.4671175308227539,29.035105168819427,1.4251058101654053
197,0.469314352273941,29.082000076770782,1.4283668994903564
198,0.47083388781547547,29.319681406021118,1.4279000759124756
199,0.467577258348465,29.363903999328613,1.424238681793213
200,0.4589769947528839,29.388412654399872,1.4275896549224854
201,0.45069444346427917,29.544924318790436,1.4299044609069824
202,0.4468101472854614,29.664932906627655,1.4309823513031006
203,0.44879666638374327,29.762418031692505,1.428715467453003
204,0.4474872667789459,29.767513751983643,1.428816318511963
205,0.44651746010780335,29.87765544652939,1.4282491207122803
206,0.44390137600898744,29.901221752166748,1.4293806552886963
207,0.4427047929763794,29.910414934158325,1.4283945560455322
208,0.44426595902442934,29.97806680202484,1.4258944988250732
209,0.4442961688041687,30.059188067913055,1.426987648010254
210,0.44458257269859314,30.188838481903076,1.4276316165924072
211,0.4437032942771912,30.261631786823273,1.4262561798095703
212,0.4381896893978119,30.462348639965057,1.4292519092559814
213,0.4383324589729309,30.54031479358673,1.4303381443023682
214,0.4363283588886261,30.59554398059845,1.426286220550537
215,0.4372736132144928,30.60045897960663,1.4291276931762695
216,0.4364222736358643,30.568940103054047,1.4295392036437988
217,0.4392013335227966,30.585810780525208,1.4273779392242432
218,0.4359415493011475,30.711103558540344,1.4286928176879883
219,0.43152399826049803,30.955079913139343,1.4287347793579102
220,0.4382313983440399,30.847992420196533,1.4259822368621826
221,0.4427872216701508,30.845268607139587,1.4282703399658203
222,0.44411995911598207,30.87611299753189,1.4291050434112549
223,0.4409612169265747,30.936388909816742,1.4256415367126465
224,0.43940924763679506,31.015381693840027,1.4338531494140625
225,0.4407316002845764,31.12185502052307,1.4368972778320312
226,0.44359328484535215,31.20518159866333,1.4281127452850342
227,0.44363579440116885,31.22375190258026,1.4340405464172363
228,0.44368063473701475,31.256439447402954,1.4315810203552246
229,0.44242911171913146,31.301637589931488,1.428184986114502
230,0.43643344688415525,31.398831605911255,1.4285252094268799
231,0.43319857597351075,31.487064719200134,1.4296576976776123
232,0.4290889253616333,31.588193237781525,1.4265921115875244
233,0.4244010410308838,31.62921690940857,1.4277393817901611
234,0.4206270034313202,31.63086575269699,1.431452751159668
235,0.4209573528766632,31.672529339790344,1.4325551986694336
236,0.41850834703445433,31.902895271778107,1.4348819255828857
237,0.4147859592437744,32.08030563592911,1.4351935386657715
238,0.413982161283493,32.02207654714584,1.4323210716247559
239,0.40939105772972106,32.068011462688446,1.435060977935791
240,0.4069490323066711,32.18319058418274,1.434622049331665
241,0.4059698843955994,32.26807641983032,1.4277596473693848
242,0.40677304339408876,32.324586510658264,1.432913064956665
243,0.407816709280014,32.32128298282623,1.4271867275238037
244,0.4108753900527954,32.433075964450836,1.4268221855163574
245,0.41358497262001037,32.51890951395035,1.4321186542510986
246,0.41830765080451965,32.53252023458481,1.4288058280944824
247,0.4225431230068207,32.48900419473648,1.4261260032653809
248,0.4199819781780243,32.51716959476471,1.4293875694274902
249,0.41102571225166323,32.643467366695404,1.427992820739746
250,0.4059382739067078,32.63112884759903,1.4291348457336426
251,0.40288747048377993,32.73941361904144,1.4288697242736816
252,0.4039188418388367,32.86223363876343,1.4270811080932617
253,0.40714642190933226,32.932199120521545,1.4228157997131348
254,0.41149747920036317,33.02060782909393,1.4265670776367188
255,0.4217082321643829,33.07694602012634,1.4259865283966064
256,0.4281619920730591,33.15817701816559,1.4234461784362793
257,0.43317430329322815,33.34061026573181,1.4258997440338135
258,0.4344118418693542,33.20913636684418,1.4251394271850586
259,0.4279057796001434,33.26407301425934,1.422609567642212
260,0.4203639626502991,33.34646427631378,1.4252128601074219
261,0.4128739423751831,33.4312002658844,1.4260053634643555
262,0.4073768494129181,33.45391547679901,1.4236273765563965
263,0.4034730770587921,33.59509217739105,1.4255318641662598
264,0.3991605203151703,33.60589551925659,1.4306719303131104
265,0.397834876537323,33.51888573169708,1.4230151176452637
266,0.39713781571388246,33.51565194129944,1.4255292415618896
267,0.397351708650589,33.723636984825134,1.4258744716644287
268,0.39751764154434205,33.94334030151367,1.4239544868469238
269,0.40240199327468873,33.866564869880676,1.4254915714263916
270,0.4008883516788483,33.87049221992493,1.4264938831329346
271,0.401784072637558,33.936787486076355,1.423403263092041
272,0.40565342831611634,33.99480068683624,1.4260451793670654
273,0.40925771117210386,34.04264175891876,1.4259991645812988
274,0.41175586652755736,34.15688455104828,1.4229800701141357
275,0.4147799274921417,34.06166899204254,1.4260663986206055
276,0.4137850246429443,34.04739797115326,1.4288480281829834
277,0.41713017988204953,34.050044655799866,1.4257407188415527
278,0.4097121653556824,34.20923984050751,1.4444658756256104
279,0.40100157403945924,34.26178336143494,1.4279484748840332
280,0.39439657258987426,34.24033761024475,1.434664249420166
281,0.39060946583747863,34.37874698638916,1.4628243446350098
282,0.38610448908805844,34.44247531890869,2.8372063636779785
283,0.388169305562973,34.4718120098114,2.571542263031006
284,0.38665360093116763,34.58434617519379,3.077437400817871
285,0.3848683850765228,34.677892327308655,2.969487190246582
286,0.38286409616470335,34.722026228904724,2.9687447547912598
287,0.38316955733299257,34.76469922065735,3.078582763671875
288,0.38283358216285707,34.7598934173584,3.018568754196167
289,0.3853989334106445,34.782262444496155,2.9690053462982178
290,0.38786403465270997,34.93355691432953,2.970759391784668
291,0.39168912124633787,35.02134072780609,3.0789945125579834
292,0.4006600732803345,35.11396563053131,2.9711663722991943
293,0.40958823227882385,35.09554195404053,2.970757246017456
294,0.41533488321304324,35.030030965805054,3.078331470489502
295,0.41576913237571717,34.933664321899414,2.9872684478759766
296,0.4121069486141205,35.01255655288696,2.970752000808716
297,0.4052182548046112,35.09373927116394,2.988516092300415
298,0.3995028824806213,35.138633012771606,3.0759546756744385
299,0.3971401286125183,35.14948523044586,2.970248222351074
300,0.4034264733791351,35.28037893772125,2.9703257083892822
301,0.41068896222114565,35.31185758113861,3.0756616592407227
302,0.41082700300216674,35.30542874336243,2.9695560932159424
303,0.40271064376831056,35.35020983219147,2.9698433876037598
304,0.39937966513633727,35.41365706920624,3.0147669315338135
305,0.39651021909713746,35.3863331079483,3.076904296875
306,0.39595170331001284,35.42521572113037,2.969989061355591
307,0.3945492787361145,35.518009424209595,2.9678757190704346
308,0.3967664294242859,35.66998314857483,3.0767459869384766
309,0.4024491560459137,35.74633812904358,2.9700558185577393
310,0.4037029106616974,35.78561341762543,2.9677650928497314
311,0.40244588446617124,35.86516869068146,3.046086549758911
312,0.4060438833236694,35.772411823272705,3.053373098373413
313,0.4023475570678711,35.659056663513184,2.966679334640503
314,0.3982960286140442,35.6220326423645,2.969919443130493
315,0.3971859827041626,35.758949995040894,3.077197790145874
316,0.3994793379306793,35.87020444869995,2.967372179031372
317,0.40386634135246274,35.88611626625061,2.9561333656311035
318,0.4046570978164673,35.96331167221069,3.0769898891448975
319,0.4081421949863434,36.09711408615112,3.0165188312530518
320,0.4130509376525879,36.1557742357254,2.9695544242858887
321,0.41424352049827573,36.14862585067749,2.9691271781921387
322,0.4144520230293274,36.091769099235535,3.0740885734558105
323,0.40706038093566893,36.0573525428772,2.9696693420410156
324,0.403103919506073,36.20848786830902,2.969467878341675
325,0.40378914308547975,36.13503956794739,3.0739097595214844
326,0.3980547938346863,36.25688576698303,2.9895365238189697
327,0.39474724531173705,36.387839794158936,2.957150936126709
328,0.3930252013206482,36.48529303073883,2.9880406856536865
329,0.3915902936458588,36.65292751789093,3.07686710357666
330,0.39480371952056886,36.72723603248596,2.9693305492401123
331,0.39958253169059754,36.736313462257385,2.9673328399658203
332,0.402103324174881,36.63546550273895,3.0768656730651855
333,0.4057217600345612,36.52705454826355,2.9693763256073
334,0.4089488399028778,36.62695097923279,2.9673311710357666
335,0.41120649433135986,36.7012619972229,3.019993305206299
336,0.4098319511413574,36.69864821434021,3.076221466064453
337,0.4088856360912323,36.67607939243317,2.967236042022705
338,0.4059861695766449,36.66620719432831,2.9692914485931396
339,0.4045833580493927,36.69262516498566,3.0763328075408936
340,0.409457870721817,36.85879743099213,2.9670612812042236
341,0.4144993736743927,36.94265294075012,2.9694347381591797
342,0.41483723020553587,37.045828342437744,3.0491392612457275
343,0.4086692545413971,37.107343912124634,3.047396659851074
344,0.397980190038681,37.053720474243164,2.9686877727508545
345,0.39128833484649655,37.06453263759613,2.969465494155884
346,0.38845975589752196,37.183786034584045,3.071655511856079
347,0.3897408490180969,37.20715260505676,2.968984842300415
348,0.39228042340278624,37.263388991355896,2.968625068664551
349,0.3974817206859589,37.1969358921051,3.0736207962036133
350,0.40231227993965146,37.23061943054199,3.0191898345947266
351,0.40571568632125854,37.290135622024536,2.968682289123535
352,0.40981117987632754,37.47943043708801,2.966294527053833
353,0.41710474181175233,37.437742710113525,3.0762228965759277
354,0.4184656212329865,37.315884709358215,2.9695394039154053
355,0.4132563407421112,37.40053713321686,2.9664247035980225
356,0.4069076137542725,37.46500360965729,3.076188087463379
357,0.398742369890213,37.406723499298096,2.9891507625579834
358,0.39930637645721434,37.350478768348694,2.9666826725006104
359,0.4026174578666687,37.45952379703522,2.984245538711548
360,0.4066826820373535,37.63581025600433,3.075500726699829
361,0.4098397226333618,37.75622999668121,2.9664177894592285
362,0.41166445302963256,37.74429130554199,2.9686195850372314
363,0.4077275366783142,37.760209441185,3.075707197189331
364,0.3988209097385407,37.80288791656494,2.966538667678833
365,0.3942798457145691,37.84519445896149,2.968963623046875
366,0.3913382208347321,37.76088809967041,3.0136985778808594
367,0.38819126081466676,37.73732244968414,3.0735888481140137
368,0.38641128182411194,37.70034718513489,2.9689204692840576
369,0.3884982786178589,37.691057562828064,2.9690160751342773
370,0.3905374443531036,37.7703572511673,3.074307918548584
371,0.3946646294593811,37.844603538513184,2.9689204692840576
372,0.3968203318119049,38.006147384643555,2.969034433364868
373,0.4039879937171936,37.946433424949646,3.0406625270843506
374,0.40841007709503174,37.86495637893677,3.055309772491455
375,0.4106582000255585,37.85052788257599,2.9695565700531006
376,0.4063638722896576,37.86447989940643,2.9668283462524414
377,0.4037618646621704,37.80519139766693,3.0762786865234375
378,0.39983582615852353,37.88052558898926,2.969371795654297
379,0.4000757703781128,37.82684135437012,2.966981887817383
380,0.3979017128944397,37.84667479991913,3.072070598602295
381,0.3983914544582367,37.91947865486145,3.026176691055298
382,0.4001544945240021,38.004823088645935,2.966888666152954
383,0.39884953570365905,37.96457540988922,2.969703435897827
384,0.399072069644928,37.846548557281494,3.077373743057251
385,0.39721533584594726,37.78588807582855,2.9677236080169678
386,0.3946771399974823,37.865978360176086,2.96990704536438
387,0.3949897723197937,37.91819190979004,3.077317476272583
388,0.3956484470367432,38.038556814193726,2.994882583618164
389,0.3969177072048187,37.93278110027313,2.9701623916625977
390,0.39942933893203736,37.81550455093384,2.9787697792053223
391,0.40313222813606264,37.90989565849304,3.0747337341308594
392,0.40594057536125183,38.168991804122925,2.9698851108551025
393,0.40962620329856875,38.26026237010956,2.9700567722320557
394,0.4107271842956543,38.22604465484619,3.0745584964752197
395,0.40971700358390806,38.05406045913696,2.9700443744659424
396,0.4087392108440399,38.187538385391235,2.9701385498046875
397,0.40841708970069884,38.213998436927795,3.0056581497192383
398,0.4096640362739563,38.32146728038788,3.0773603916168213
399,0.4093628165721893,38.275020599365234,2.969940423965454
400,0.40632144451141355,38.246501088142395,2.9674572944641113
401,0.39990397238731384,38.52304935455322,3.07685923576355
402,0.3962300810813904,38.30275845527649,2.96991229057312
403,0.3965355954170227,38.469924092292786,2.9675166606903076
404,0.397097327709198,38.445823311805725,3.037099599838257
405,0.3999781618118286,38.472580432891846,3.062572717666626
406,0.4014407444000244,38.61808907985687,2.967637300491333
407,0.4035886616706848,38.77381956577301,2.969554901123047
408,0.40788325667381287,38.72258424758911,3.07590913772583
409,0.41074429368972776,38.84479570388794,2.967021942138672
410,0.41302747750282287,38.891725063323975,2.9695966243743896
411,0.4128083050251007,38.77530241012573,3.066073417663574
412,0.4098920831680298,38.771039843559265,3.0310885906219482
413,0.40900675106048584,38.76092839241028,2.969547986984253
414,0.4033424563407898,39.083813071250916,2.9697458744049072
415,0.4011874134540558,39.47740566730499,3.074856996536255
416,0.4016679379940033,39.36856925487518,2.9698750972747803
417,0.4012044870853424,39.32423400878906,2.9700465202331543
418,0.40209645199775695,39.38308596611023,3.075080156326294
419,0.40324096512794494,39.642797350883484,3.0043723583221436
420,0.4045084776878357,39.90559673309326,2.9699573516845703
421,0.408527841925621,39.781593441963196,2.9694273471832275
422,0.4102226119041443,39.7731271982193,3.0768697261810303
423,0.41033547258377073,39.95927298069,2.970012664794922
424,0.4064714777469635,40.01319205760956,2.9676365852355957
425,0.40483039140701294,39.80519890785217,3.076777458190918
426,0.405670978307724,39.70191955566406,2.9751572608947754
427,0.4029317705631256,39.87373387813568,2.9677505493164062
428,0.4001504988670349,40.05720663070679,3.0010826587677
429,0.39785301899909975,40.09261751174927,3.0752429962158203
430,0.3936848194599152,40.13829565048218,2.9674315452575684
431,0.393650292634964,40.17720341682434,2.9697465896606445
432,0.3910243248939514,40.29779362678528,3.0769894123077393
433,0.3916116144657135,40.23181748390198,2.9675896167755127
434,0.3931461842060089,40.18839609622955,2.969839096069336
435,0.3950149908065796,40.22586941719055,3.031198740005493
436,0.3969519443511963,40.222214341163635,3.0660977363586426
437,0.3977559187412262,40.23446214199066,2.9698598384857178
438,0.397040109872818,40.21576178073883,2.9700231552124023
439,0.3946909425258637,40.20349442958832,3.0749166011810303
440,0.3925460503101349,40.347633838653564,2.9702236652374268
441,0.392484307050705,40.247166872024536,2.9696009159088135
442,0.3937459933757782,40.14126765727997,3.0584123134613037
443,0.3968631649017334,40.07936346530914,3.0388360023498535
444,0.4005142192840576,39.951502561569214,2.9700376987457275
445,0.4037089288234711,39.84399127960205,2.967661142349243
446,0.40711211729049684,39.718382477760315,3.0759055614471436
447,0.4108557081222534,39.449740052223206,2.9699480533599854
448,0.40687807846069335,39.50336241722107,2.9665346145629883
449,0.39960802531242373,39.443865060806274,3.076732635498047
450,0.3950346157550812,39.35552787780762,3.010216474533081
451,0.3950621614456177,39.1821608543396,2.9676527976989746
452,0.39415498065948484,38.96258044242859,2.9701645374298096
453,0.396485963344574,38.94352602958679,3.0773255825042725
454,0.400120370388031,38.782307744026184,2.9677252769470215
455,0.40406209921836855,38.791173458099365,2.9690260887145996
456,0.4034007692337036,38.762065172195435,3.0761544704437256
457,0.40563968682289125,38.28045356273651,2.9782280921936035
458,0.4038591339588165,38.1725047826767,2.969763994216919
459,0.4003456611633301,38.034292221069336,2.994994878768921
460,0.39717588472366333,38.00460708141327,3.074901819229126
461,0.3930137619972229,37.9673775434494,2.9694740772247314
462,0.389888781785965,37.78917908668518,2.9688265323638916
463,0.38941441774368285,37.67203962802887,3.0743134021759033
464,0.3875720126628876,37.539573431015015,2.969606399536133
465,0.3895808334350586,37.39737129211426,2.9695849418640137
466,0.39016425609588623,37.34085738658905,3.021862268447876
467,0.3905471079349518,37.38408160209656,3.074810266494751
468,0.3904902286529541,37.27674579620361,2.9695284366607666
469,0.3896903088092804,37.1359258890152,2.9675731658935547
470,0.38776526784896853,37.16631245613098,3.0771398544311523
471,0.3902377452850342,37.29590463638306,2.9699690341949463
472,0.3887044370174408,37.48631143569946,2.967423677444458
473,0.3920825526714325,37.43023478984833,3.0537068843841553
474,0.39340110039710996,37.39282953739166,3.0459814071655273
475,0.3951963422298431,37.334020137786865,2.967576265335083
476,0.3961488463878632,37.436647772789,2.9697158336639404
477,0.39570074844360353,37.70743262767792,3.077080011367798
478,0.3983735404014587,37.849855065345764,2.9675869941711426
479,0.39827056670188904,38.16355335712433,2.1908986568450928
480,0.4025838515758514,38.376919984817505,1.4260408878326416
481,0.4029836630821228,38.51601326465607,1.4234850406646729
482,0.40283566498756407,38.720948219299316,1.427846908569336
483,0.40184844875335696,39.03066909313202,1.4356389045715332
484,0.4010881552696228,39.54838442802429,1.427504539489746
485,0.40186044192314146,39.86379265785217,1.4297213554382324
486,0.39962815284729003,40.009974241256714,1.4284439086914062
487,0.39651533102989195,40.4067987203598,1.4253835678100586
488,0.3959243776798248,40.79994058609009,1.4289636611938477
489,0.39676917004585266,41.05268919467926,1.4285399913787842
490,0.39772553253173826,41.289151430130005,1.423208236694336
491,0.39707199239730834,41.51389026641846,1.4256196022033691
492,0.3978790068626404,41.66714608669281,1.4256939888000488
493,0.3979300308227539,41.880231499671936,1.4230449199676514
494,0.39461705613136294,42.310694336891174,1.4248042106628418
495,0.3925163061618805,42.45013177394867,1.4264764785766602
496,0.3889919102191925,42.71588468551636,1.4234192371368408
497,0.3883856637477875,42.85593783855438,1.4254262447357178
498,0.3880302348136902,43.08569288253784,1.4253876209259033
499,0.38877110815048216,43.29211127758026,1.42313814163208
500,0.38998114442825316,43.277398467063904,1.4284181594848633
